A0101,-1,0.8077413866439813,0.9705189255510881,0.7447894512973203,1618,21,2180,883,0.9871873093349604,0.6469412235105958,0.667445828677329
A0201,-1,0.9138772077375946,0.9813640295608813,0.9929352396972245,7507,94,3359,930,0.9876332061570846,0.8897712457034491,0.8153845331275162
A0203,-1,0.9563573883161512,0.9892418362444475,0.925085910652921,1116,12,1667,115,0.9893617021276596,0.9065800162469537,0.912041807528735
A0206,-1,0.7144478063540091,0.9736818920636154,0.9198184568835098,1212,6,677,749,0.9950738916256158,0.6180520142784294,0.5350243765232344
A0207,-1,0.5020729684908789,0.9129534981147883,0.9842454394693201,1187,1,24,1200,0.9991582491582491,0.49727691663175533,0.09263531088151557
A0301,-1,0.8250266366757428,0.9848819290500641,0.9973958333333334,4815,15,2154,1463,0.9968944099378882,0.7669640012742912,0.6710174974949591
A1101,-1,0.9690893901420217,0.9962410000373055,0.9910913140311804,1787,18,1693,93,0.990027700831025,0.950531914893617,0.9389833291985388
A2301,-1,0.9129959956315981,0.9819827733702623,0.980349344978166,1551,36,957,203,0.9773156899810964,0.8842645381984037,0.8248468581716026
A2402,-1,0.9151310667012718,0.9842629919100508,0.9948105864037364,2703,27,823,300,0.9901098901098901,0.9000999000999002,0.7923249482352125
A2601,-1,0.9183363691560413,0.996386186193117,0.8366727383120826,844,1,2181,268,0.9988165680473373,0.7589928057553957,0.8213577590959074
A2902,-1,0.7479674796747967,0.9775898208933923,0.7958446251129178,875,3,781,555,0.9965831435079726,0.6118881118881119,0.5944606713424659
A3101,-1,0.9447682486816542,0.9936260790104803,0.9983351831298557,2340,10,1064,189,0.9957446808510638,0.9252669039145908,0.8797143194413959
A3201,-1,0.685823754789272,0.967073983559209,1.0,397,0,140,246,1.0,0.6174183514774495,0.47321677602994316
A6801,-1,0.7217967294555993,0.9886740960700645,0.9991721854304636,2996,3,491,1341,0.9989996665555185,0.6908000922296519,0.42758731160136904
A6802,-1,0.5426605504587156,0.9023006946128763,0.23577981651376148,68,1,1115,996,0.9855072463768116,0.06390977443609022,0.17991581813228122
B0702,-1,0.9398296803015497,0.9938916130794934,0.9986041317699609,5112,25,1620,406,0.9951333463110765,0.9264226168901776,0.8509909574135995
B0801,-1,0.2948297086581863,0.9435642820386931,0.03364792778005745,14,0,1423,3437,1.0,0.004056795131845842,0.034464807220589436
B1402,-1,0.15315315315315314,0.9425284536891679,0.08108108108108109,16,0,52,376,1.0,0.04081632653061224,0.0704201174592288
B1501,-1,0.9639978506179473,0.9906321006452128,0.9967765042979942,3919,111,1463,90,0.9724565756823821,0.9775505113494637,0.9107592173891182
B1801,-1,0.8173076923076923,0.9506021214830623,0.7314102564102564,959,35,1591,535,0.9647887323943662,0.64190093708166,0.6651437898130654
B2704,-1,0.2926605504587156,0.6112868217054264,0.5706422018348624,306,2,13,769,0.9935064935064936,0.2846511627906977,0.03915265611383809
B2705,-1,0.7056681083541999,0.9765442889023748,0.8056440600819299,1767,16,1333,1277,0.9910263600673023,0.5804862023653088,0.53414449260768
B3501,-1,0.8036303630363036,0.9626443878477814,0.9990570485619991,2428,7,981,826,0.9971252566735113,0.746158574062692,0.6317515989560823
B3503,-1,0.826297273526825,0.9824252226516551,1.0,1771,2,108,393,0.9988719684151156,0.8183918669131238,0.41424353655413676
B3801,-1,0.33538315988647116,0.9307862023154299,0.4900662251655629,511,0,198,1405,1.0,0.26670146137787054,0.1815007950000863
B3901,-1,0.39134638627024415,0.9721879342885406,0.2653455775737071,542,0,1077,2518,1.0,0.17712418300653596,0.23035483609869836
B3906,-1,0.006185567010309278,0.9656811894882434,0.0,0,0,6,964,nan,0.0,nan
B4001,-1,0.8093451568894953,0.9824426157698586,0.7237380627557981,1030,2,1343,557,0.998062015503876,0.6490233144297417,0.6756115927433505
B4002,-1,0.7953410981697171,0.9689575850904587,1.0,747,2,209,244,0.9973297730307076,0.7537840565085772,0.584304465344834
B4402,-1,0.8,1.0,0.6666666666666666,1,0,3,1,1.0,0.5,0.6123724356957946
B4403,-1,0.6741092636579572,0.9526819904689461,0.9980997624703087,2530,8,308,1364,0.9968479117415288,0.6497175141242938,0.33623366928421444
B4501,-1,0.6268343815513627,0.9760548606194109,0.6561844863731656,313,0,285,356,1.0,0.4678624813153961,0.4560920740289452
B5101,-1,0.722879684418146,0.9090178224990648,0.6410256410256411,749,6,1450,837,0.9920529801324504,0.47225725094577553,0.5413748866167449
B5401,-1,0.8286066584463625,0.9661729160210721,0.8004926108374384,322,0,350,139,1.0,0.6984815618221258,0.7070612973397679
B5701,-1,0.8947804473902237,0.9766616430040217,0.9884009942004971,2564,39,1756,469,0.9850172877449097,0.845367622815694,0.7985536295348595
C0401,-1,0.07305577376276512,0.34664661928193913,0.10204081632653061,0,0,93,1180,nan,0.0,nan
C0501,-1,0.03993055555555555,0.11247826960540226,0.07291666666666667,1,1,68,1658,0.5,0.0006027727546714888,-0.07998600250686591
C0602,-1,0.09567198177676538,0.33243706102648174,0.13050075872534142,0,0,126,1191,nan,0.0,nan
C0702,-1,0.01076555023923445,0.1262931613596668,0.019138755980861243,0,0,9,827,nan,0.0,nan
C0802,-1,0.04081632653061224,0.4306312642869703,0.04452690166975881,0,0,44,1034,nan,0.0,nan
C1203,-1,0.011739594450373533,0.6241100323624595,0.006396588486140725,1,0,10,926,1.0,0.0010787486515641855,0.0033948626527801236
C1402,-1,0.009302325581395349,0.3768544600938967,0.00929368029739777,0,0,10,1065,nan,0.0,nan
C1502,-1,0.027607361963190184,0.5869045120671563,0.024539877300613498,2,0,25,951,1.0,0.002098635886673662,0.0073318512109249
